"","V1","V2","V3","V4"
"ids80113",0,0,1,1
"ids80114",8,3,0,6
"ids80115",1,0,1,1
"ids80116",1,1,1,0
"ids80117",2,1,2,0
"ids80118",0,1,1,1
"ids80119",1,1,3,0
"ids80120",0,1,1,1
"ids80121",6,3,0,2
"ids80122",1,5,0,0
"ids80123",0,1,1,1
"ids80124",0,1,13,0
"ids80125",9,5,1,4
"ids80126",1,2,1,0
"ids80127",1,0,0,1
"ids80128",0,3,0,0
"ids80129",2,4,0,0
"ids80130",1,0,1,1
"ids80131",0,0,1,0
"ids80132",0,0,1,0
"ids80133",1,0,0,1
"ids80134",1,1,0,0
"ids80135",3,0,1,2
"ids80136",1,1,0,0
"ids80137",0,0,0,1
"ids80138",0,5,0,0
"ids80139",0,2,0,2
"ids80140",0,2,1,0
"ids80141",4,1,0,0
"ids80142",0,2,0,1
"ids80143",0,1,0,0
"ids80144",0,2,1,2
"ids80145",2,1,0,0
"ids80146",1,0,0,1
"ids80147",0,0,0,0
"ids80148",1,2,0,0
"ids80149",0,0,0,3
"ids80150",1,1,0,1
"ids80151",1,0,1,1
"ids80152",0,2,2,1
"ids80153",2,2,0,1
"ids80154",1,0,0,0
"ids80155",2,2,5,1
"ids80156",0,0,1,0
"ids80157",0,1,0,0
"ids80158",0,0,0,0
"ids80159",2,2,0,1
"ids80160",0,1,0,1
"ids80161",1,2,2,0
"ids80162",1,4,0,0
"ids80163",1,0,0,1
"ids80164",0,0,1,1
"ids80165",1,1,4,2
"ids80166",1,0,0,0
"ids80167",3,2,0,3
"ids80168",1,1,0,1
"ids80169",1,0,0,0
"ids80170",0,1,0,0
"ids80171",2,0,1,0
"ids80172",0,0,0,1
"ids80173",1,1,0,1
"ids80174",7,1,1,0
"ids80175",1,1,1,0
"ids80176",0,0,1,0
"ids80177",0,0,2,3
"ids80178",1,1,0,0
"ids80179",0,0,0,0
"ids80180",1,0,0,1
"ids80181",1,26,0,0
"ids80182",2,3,2,1
"ids80183",0,0,0,2
"ids80184",0,1,0,0
"ids80185",2,2,1,0
"ids80186",1,0,0,2
"ids80187",0,3,0,1
"ids80188",3,4,0,0
"ids80189",1,3,1,4
"ids80190",4,1,2,1
"ids80191",0,0,0,1
"ids80192",0,0,0,1
"ids80193",0,2,1,0
"ids80194",2,2,0,2
"ids80195",1,1,1,0
"ids80196",2,3,1,2
"ids80197",2,2,1,0
"ids80198",0,6,0,2
"ids80199",2,1,0,0
"ids80200",3,0,6,2
"ids80201",2,10,0,0
"ids80202",0,0,0,2
"ids80203",1,0,1,3
"ids80204",1,0,2,0
"ids80205",1,0,0,1
"ids80206",1,0,2,2
"ids80207",1,2,1,0
"ids80208",6,1,0,0
"ids80209",3,0,5,0
"ids80210",0,0,2,2
"ids80211",0,0,0,0
"ids80212",1,1,0,0
"ids80213",1,1,1,0
"ids80214",0,0,1,1
"ids80215",0,2,1,1
"ids80216",0,2,0,0
"ids80217",1,0,0,0
"ids80218",1,0,0,0
"ids80219",2,4,0,2
"ids80220",1,0,0,1
"ids80221",0,10,0,2
"ids80222",1,2,1,4
"ids80223",1,0,3,0
"ids80224",1,0,1,0
"ids80225",0,4,2,1
"ids80226",0,1,2,1
"ids80227",0,0,1,0
"ids80228",1,0,5,1
"ids80229",1,0,1,0
"ids80230",0,10,1,1
"ids80231",2,3,3,0
"ids80232",0,2,6,0
"ids80233",0,0,0,0
"ids80234",0,0,0,0
"ids80235",1,4,1,1
"ids80236",1,2,0,0
"ids80237",1,1,0,0
"ids80238",3,1,0,0
"ids80239",9,3,0,5
"ids80240",0,0,0,0
"ids80241",0,1,0,0
"ids80242",2,1,1,0
"ids80243",0,0,1,1
"ids80244",0,0,0,1
"ids80245",2,0,1,0
"ids80246",1,1,2,1
"ids80247",0,0,0,8
"ids80248",1,3,1,1
"ids80249",11,8,1,0
"ids80250",1,1,2,1
"ids80251",1,1,10,0
"ids80252",0,0,0,2
"ids80253",2,2,0,0
"ids80254",0,0,1,0
"ids80255",1,3,0,0
"ids80256",2,0,0,3
"ids80257",3,1,0,1
"ids80258",0,0,0,0
"ids80259",1,1,2,0
"ids80260",3,0,1,0
"ids80261",3,6,1,0
"ids80262",0,2,0,0
"ids80263",1,1,0,0
"ids80264",1,2,1,0
"ids80265",2,3,1,0
"ids80266",1,5,1,0
"ids80267",1,1,1,0
"ids80268",1,3,0,0
"ids80269",1,0,0,1
"ids80270",0,0,1,0
"ids80271",1,0,0,2
"ids80272",3,0,0,0
"ids80273",0,0,0,2
"ids80274",1,0,0,1
"ids80275",0,1,0,1
"ids80276",1,1,0,3
"ids80277",0,1,0,1
"ids80278",0,0,3,6
"ids80279",2,2,0,0
"ids80280",3,1,0,0
"ids80281",0,0,3,0
"ids80282",1,3,0,0
"ids80283",1,2,1,1
"ids80284",0,0,0,2
"ids80285",0,0,2,1
"ids80286",8,0,1,1
"ids80287",0,1,1,3
"ids80288",1,1,1,0
"ids80289",0,1,0,0
"ids80290",0,5,0,1
"ids80291",0,1,0,0
"ids80292",0,0,0,0
"ids80293",0,0,0,2
"ids80294",4,0,3,0
"ids80295",1,0,1,0
"ids80296",2,4,0,1
"ids80297",0,0,0,0
"ids80298",1,2,0,3
"ids80299",2,2,2,1
"ids80300",0,0,7,1
"ids80301",0,1,1,1
"ids80302",0,0,0,1
"ids80303",0,5,0,0
"ids80304",1,2,0,4
"ids80305",0,0,0,5
"ids80306",2,2,2,1
"ids80307",0,1,0,1
"ids80308",0,0,0,2
"ids80309",1,0,0,1
"ids80310",0,1,1,0
"ids80311",0,1,1,0
"ids80312",0,0,1,0
"ids80313",2,3,0,2
"ids80314",1,2,0,0
"ids80315",7,1,0,0
"ids80316",0,1,0,4
"ids80317",1,2,0,0
"ids80318",5,2,0,0
"ids80319",1,1,0,0
"ids80320",1,0,10,3
"ids80321",1,0,1,1
"ids80322",9,1,1,0
"ids80323",1,4,1,0
"ids80324",1,1,0,2
"ids80325",5,3,1,3
"ids80326",1,0,0,1
"ids80327",2,0,1,1
"ids80328",0,1,0,0
"ids80329",1,0,0,1
"ids80330",1,0,0,0
"ids80331",1,3,2,2
"ids80332",8,2,2,0
"ids80333",0,1,1,1
"ids80334",0,0,0,1
"ids80335",2,0,0,0
"ids80336",0,1,0,1
"ids80337",0,0,1,1
"ids80338",1,0,0,1
"ids80339",1,0,0,0
"ids80340",1,1,0,0
"ids80341",4,2,2,1
"ids80342",0,0,2,2
"ids80343",1,0,4,1
"ids80344",0,0,2,3
"ids80345",1,0,1,0
"ids80346",1,1,2,0
"ids80347",11,3,4,0
"ids80348",2,3,1,1
"ids80349",1,0,0,0
"ids80350",1,1,6,1
"ids80351",1,1,0,1
"ids80352",0,1,0,0
"ids80353",2,0,1,2
"ids80354",1,1,0,0
"ids80355",0,0,0,2
"ids80356",0,0,3,0
"ids80357",1,6,8,2
"ids80358",1,0,0,0
"ids80359",0,0,1,1
"ids80360",1,0,0,1
"ids80361",2,1,0,0
"ids80362",5,2,3,2
"ids80363",0,0,0,0
"ids80364",1,0,3,2
"ids80365",2,0,4,1
"ids80366",1,0,1,0
"ids80367",1,0,0,1
"ids80368",0,1,1,1
"ids80369",0,1,0,0
"ids80370",0,1,0,1
"ids80371",2,0,2,0
"ids80372",1,0,1,1
"ids80373",1,0,1,0
"ids80374",1,3,1,0
"ids80375",1,3,0,0
"ids80376",0,1,3,1
"ids80377",3,0,1,0
"ids80378",1,1,0,0
"ids80379",1,0,1,1
"ids80380",0,0,0,0
"ids80381",0,2,1,0
"ids80382",1,1,0,1
"ids80383",4,1,0,2
"ids80384",0,0,0,0
"ids80385",3,0,0,1
"ids80386",1,2,0,0
"ids80387",4,0,0,1
"ids80388",0,0,0,2
"ids80389",0,1,0,0
"ids80390",0,1,0,0
"ids80391",0,1,1,0
"ids80392",2,1,1,9
"ids80393",0,0,2,0
"ids80394",0,3,2,0
"ids80395",1,2,0,1
"ids80396",0,3,0,6
"ids80397",0,0,0,2
"ids80398",4,4,0,0
"ids80399",0,1,0,0
"ids80400",1,1,0,0
"ids80401",0,1,0,1
"ids80402",0,0,0,0
"ids80403",0,1,1,0
"ids80404",0,0,0,0
"ids80405",0,0,3,1
"ids80406",1,0,0,1
"ids80407",0,2,2,0
"ids80408",0,0,1,0
"ids80409",0,0,1,0
"ids80410",1,0,0,1
"ids80411",1,3,1,4
"ids80412",1,0,1,0
"ids80413",0,5,0,0
"ids80414",1,1,0,0
"ids80415",0,0,0,0
"ids80416",1,1,1,2
"ids80417",0,4,0,0
"ids80418",2,0,2,1
"ids80419",1,1,3,1
"ids80420",0,1,0,0
"ids80421",0,1,1,2
"ids80422",1,1,3,0
"ids80423",1,0,2,0
"ids80424",0,1,3,0
"ids80425",0,2,0,1
"ids80426",5,3,0,1
"ids80427",1,0,0,0
"ids80428",1,0,0,0
"ids80429",1,0,2,1
"ids80430",1,1,0,0
"ids80431",0,0,0,0
"ids80432",0,2,1,1
"ids80433",2,1,4,1
"ids80434",0,1,0,1
"ids80435",1,1,0,0
"ids80436",2,0,1,0
"ids80437",1,2,1,1
"ids80438",0,2,1,2
"ids80439",2,0,0,1
"ids80440",0,1,1,0
"ids80441",2,1,0,0
"ids80442",0,0,0,0
"ids80443",0,0,0,1
"ids80444",1,0,0,0
"ids80445",0,2,1,2
"ids80446",3,9,1,0
"ids80447",2,1,0,0
"ids80448",1,0,3,0
"ids80449",1,7,1,47
"ids80450",1,1,2,0
"ids80451",0,0,0,0
"ids80452",0,1,2,0
"ids80453",0,1,0,0
"ids80454",3,5,0,0
"ids80455",0,2,0,0
"ids80456",1,1,2,0
"ids80457",0,0,0,0
"ids80458",0,0,1,0
"ids80459",7,35,1,25
"ids80460",0,3,0,1
"ids80461",2,1,2,2
"ids80462",0,1,1,0
"ids80463",1,0,0,1
"ids80464",1,1,0,0
"ids80465",1,0,0,1
"ids80466",1,5,2,0
"ids80467",1,0,0,1
"ids80468",0,0,0,0
"ids80469",0,1,0,1
"ids80470",2,0,3,1
"ids80471",0,1,1,1
"ids80472",0,1,0,0
"ids80473",0,0,2,0
"ids80474",0,0,0,1
"ids80475",2,0,0,2
"ids80476",1,4,0,10
"ids80477",8,1,5,0
"ids80478",2,0,1,1
"ids80479",1,0,1,1
"ids80480",2,0,0,0
"ids80481",0,2,0,0
"ids80482",0,3,1,0
"ids80483",0,1,1,1
"ids80484",1,0,3,0
"ids80485",0,1,0,2
"ids80486",0,0,0,1
"ids80487",0,0,0,0
"ids80488",3,0,0,1
"ids80489",2,0,0,0
"ids80490",1,0,0,1
"ids80491",4,0,1,0
"ids80492",3,0,1,1
"ids80493",0,1,1,1
"ids80494",0,1,0,1
"ids80495",2,2,2,0
"ids80496",0,1,1,1
"ids80497",1,10,1,0
"ids80498",0,1,2,3
"ids80499",3,4,6,3
"ids80500",0,1,0,3
"ids80501",0,3,1,1
"ids80502",1,2,0,2
"ids80503",1,0,2,0
"ids80504",2,1,1,0
"ids80505",0,3,2,3
"ids80506",0,1,0,0
"ids80507",1,1,0,2
"ids80508",3,0,1,1
"ids80509",0,0,1,2
"ids80510",0,0,0,0
"ids80511",1,2,0,2
"ids80512",1,1,0,9
"ids80513",0,1,3,0
"ids80514",1,1,0,0
"ids80515",4,0,0,1
"ids80516",0,1,2,0
"ids80517",1,2,0,0
"ids80518",6,0,1,1
"ids80519",0,4,0,1
"ids80520",0,0,1,0
"ids80521",1,2,1,0
"ids80522",0,0,1,1
"ids80523",0,0,3,0
"ids80524",2,0,2,2
"ids80525",0,0,1,1
"ids80526",0,0,1,0
"ids80527",0,0,1,2
"ids80528",1,2,1,1
"ids80529",1,0,1,1
"ids80530",3,1,0,0
"ids80531",1,2,0,0
"ids80532",0,0,0,0
"ids80533",0,1,1,0
"ids80534",0,1,1,1
"ids80535",0,0,1,49
"ids80536",1,2,2,0
"ids80537",0,1,0,1
"ids80538",1,1,0,1
"ids80539",0,0,0,1
"ids80540",1,0,1,1
"ids80541",0,1,0,0
"ids80542",4,3,0,4
"ids80543",1,0,1,1
"ids80544",0,1,0,0
"ids80545",9,4,2,7
"ids80546",0,0,1,1
"ids80547",1,0,0,0
"ids80548",1,1,1,0
"ids80549",0,5,1,0
"ids80550",2,2,259,1
"ids80551",0,1,0,0
"ids80552",1,3,0,0
"ids80553",0,2,0,0
"ids80554",0,1,0,0
"ids80555",1,1,1,7
"ids80556",0,0,0,3
"ids80557",7,1,3,1
"ids80558",1,2,0,0
"ids80559",0,2,0,1
"ids80560",1,2,0,0
"ids80561",8,1,0,0
"ids80562",1,0,0,0
"ids80563",0,0,0,0
"ids80564",0,0,1,0
"ids80565",1,3,0,2
"ids80566",1,2,3,0
"ids80567",4,0,3,1
"ids80568",0,0,0,0
"ids80569",1,0,0,0
"ids80570",0,0,1,3
"ids80571",1,1,5,3
"ids80572",0,18,5,0
"ids80573",1,2,5,1
"ids80574",1,0,0,0
"ids80575",0,1,1,2
"ids80576",0,0,1,2
"ids80577",1,2,2,1
"ids80578",2,1,0,0
"ids80579",0,1,1,1
"ids80580",0,1,0,1
"ids80581",0,3,1,1
"ids80582",2,2,1,29
"ids80583",1,3,1,0
"ids80584",1,2,3,1
"ids80585",1,2,0,0
"ids80586",0,0,1,0
"ids80587",0,2,2,2
"ids80588",0,0,0,0
"ids80589",0,0,1,1
"ids80590",1,0,0,2
"ids80591",2,0,0,0
"ids80592",0,6,4,1
"ids80593",0,1,1,0
"ids80594",1,0,0,2
"ids80595",0,2,1,9
"ids80596",0,1,1,0
"ids80597",1,1,0,0
"ids80598",1,0,3,1
"ids80599",0,1,0,1
"ids80600",0,2,0,1
"ids80601",0,2,0,0
"ids80602",5,7,7,0
"ids80603",1,1,0,1
"ids80604",2,2,0,23
"ids80605",1,0,0,0
"ids80606",1,4,0,0
"ids80607",0,0,0,0
"ids80608",0,2,0,3
"ids80609",3,0,0,1
"ids80610",19,10,8,3
"ids80611",1,0,0,0
"ids80612",2,1,1,1
"ids80613",0,0,1,3
"ids80614",0,0,0,2
"ids80615",0,5,0,0
"ids80616",3,4,1,0
"ids80617",1,4,2,2
"ids80618",1,3,0,0
"ids80619",1,0,0,1
"ids80620",0,2,3,4
"ids80621",1,3,0,0
"ids80622",0,0,0,1
"ids80623",0,1,0,2
"ids80624",1,0,2,3
"ids80625",0,4,1,0
"ids80626",1,1,1,0
"ids80627",0,1,0,0
"ids80628",1,0,1,1
"ids80629",2,0,0,2
"ids80630",0,0,0,2
"ids80631",0,1,0,0
"ids80632",1,0,2,1
"ids80633",2,1,1,0
"ids80634",0,0,0,1
"ids80635",1,0,0,1
"ids80636",0,0,1,0
"ids80637",1,1,2,1
"ids80638",2,1,0,0
"ids80639",0,3,0,0
"ids80640",1,1,0,0
"ids80641",0,0,1,1
"ids80642",0,1,0,0
"ids80643",0,0,0,0
"ids80644",10,1,0,0
"ids80645",1,0,2,4
"ids80646",0,1,0,1
"ids80647",1,0,0,0
"ids80648",0,1,0,0
"ids80649",0,0,0,0
"ids80650",1,1,0,0
"ids80651",0,0,0,0
"ids80652",0,0,0,0
"ids80653",0,2,0,2
"ids80654",0,0,2,1
"ids80655",1,0,0,1
"ids80656",0,10,0,0
"ids80657",0,1,0,0
"ids80658",1,2,0,0
"ids80659",0,1,1,0
"ids80660",3,1,9,0
"ids80661",1,0,0,0
"ids80662",1,0,0,0
"ids80663",1,5,0,0
"ids80664",0,1,1,0
"ids80665",0,2,2,1
"ids80666",0,0,2,1
"ids80667",0,1,1,0
"ids80668",2,1,0,3
"ids80669",1,2,1,1
"ids80670",0,0,0,0
"ids80671",2,0,0,1
"ids80672",1,1,1,0
"ids80673",3,1,1,0
"ids80674",0,2,0,0
"ids80675",0,1,0,0
"ids80676",1,4,0,0
"ids80677",0,2,1,2
"ids80678",0,1,0,1
"ids80679",3,3,0,2
"ids80680",0,0,7,0
"ids80681",0,0,1,1
"ids80682",0,0,0,3
"ids80683",0,0,1,0
"ids80684",3,3,0,3
"ids80685",1,4,0,6
"ids80686",4,0,1,0
"ids80687",1,2,1,0
"ids80688",4,0,4,2
"ids80689",0,0,1,0
"ids80690",1,0,2,1
"ids80691",2,3,2,1
"ids80692",0,0,0,0
"ids80693",0,1,3,0
"ids80694",0,2,0,0
"ids80695",2,3,0,1
"ids80696",1,1,0,0
"ids80697",1,1,0,0
"ids80698",3,4,1,0
"ids80699",0,2,1,8
"ids80700",2,0,1,1
"ids80701",1,3,3,6
"ids80702",0,1,0,1
"ids80703",1,1,0,0
"ids80704",2,1,0,1
"ids80705",2,2,1,2
"ids80706",1,2,0,0
"ids80707",2,1,1,0
"ids80708",1,0,0,0
"ids80709",0,0,0,2
"ids80710",0,3,0,0
"ids80711",4,4,2,0
"ids80712",1,1,2,1
"ids80713",0,1,1,2
"ids80714",1,1,0,0
"ids80715",0,0,0,0
"ids80716",0,4,0,5
"ids80717",2,5,3,3
"ids80718",0,2,0,0
"ids80719",1,0,1,0
"ids80720",0,0,1,1
"ids80721",0,0,7,1
"ids80722",2,1,1,1
"ids80723",2,0,0,2
"ids80724",0,2,0,3
"ids80725",0,2,0,0
"ids80726",2,0,0,3
"ids80727",3,9,0,7
"ids80728",1,1,0,0
"ids80729",0,1,0,2
"ids80730",1,7,8,1
"ids80731",1,24,1,4
"ids80732",20,1,0,2
"ids80733",0,0,0,2
"ids80734",0,3,6,2
"ids80735",0,2,4,0
"ids80736",1,3,0,0
"ids80737",0,0,1,5
"ids80738",2,1,0,0
"ids80739",0,0,0,1
"ids80740",1,1,0,1
"ids80741",1,1,0,1
"ids80742",4,0,0,0
"ids80743",0,1,0,2
"ids80744",0,1,1,3
"ids80745",1,0,1,1
"ids80746",1,2,0,1
"ids80747",1,1,0,0
"ids80748",0,0,0,2
"ids80749",3,0,1,0
"ids80750",0,0,2,1
"ids80751",0,0,0,1
"ids80752",1,0,3,1
"ids80753",0,0,0,0
"ids80754",0,1,0,0
"ids80755",0,0,2,0
"ids80756",1,0,0,0
"ids80757",0,1,0,0
"ids80758",2,1,12,1
"ids80759",3,0,1,0
"ids80760",0,0,1,2
"ids80761",2,1,1,1
"ids80762",1,1,0,1
"ids80763",0,0,0,0
"ids80764",1,1,1,0
"ids80765",0,3,1,0
"ids80766",6,0,3,0
"ids80767",0,4,0,2
"ids80768",3,4,8,2
"ids80769",4,5,0,0
"ids80770",3,0,0,0
"ids80771",0,0,7,0
"ids80772",0,2,0,1
"ids80773",0,2,1,1
"ids80774",1,0,0,0
"ids80775",0,0,1,0
"ids80776",1,2,0,2
"ids80777",0,0,0,1
"ids80778",0,2,0,0
"ids80779",0,3,0,0
"ids80780",3,5,0,6
"ids80781",3,0,1,0
"ids80782",1,1,5,1
"ids80783",3,0,0,1
"ids80784",2,1,1,2
"ids80785",0,0,0,2
"ids80786",1,3,0,0
"ids80787",0,0,0,1
"ids80788",0,2,2,2
"ids80789",0,0,1,1
"ids80790",0,1,1,1
"ids80791",1,0,0,2
"ids80792",3,1,0,2
"ids80793",1,0,0,1
"ids80794",1,2,3,0
"ids80795",0,0,0,1
"ids80796",2,2,2,0
"ids80797",2,1,1,0
"ids80798",0,3,2,0
"ids80799",6,2,1,1
"ids80800",1,0,1,0
"ids80801",1,0,2,0
"ids80802",0,1,2,0
"ids80803",1,0,2,0
"ids80804",0,7,3,0
"ids80805",1,1,0,2
"ids80806",5,2,0,1
"ids80807",1,0,0,1
"ids80808",1,2,1,0
"ids80809",0,0,1,1
"ids80810",0,0,1,3
"ids80811",3,17,0,5
"ids80812",2,1,1,1
"ids80813",2,1,0,1
"ids80814",1,2,7,0
"ids80815",3,3,0,1
"ids80816",1,1,1,3
"ids80817",2,1,1,0
"ids80818",0,0,2,0
"ids80819",2,0,2,3
"ids80820",2,0,0,0
"ids80821",1,0,0,1
"ids80822",0,1,0,1
"ids80823",0,0,0,0
"ids80824",0,1,0,0
"ids80825",0,2,0,1
"ids80826",0,1,3,0
"ids80827",0,2,1,0
"ids80828",2,3,0,1
"ids80829",2,1,4,1
"ids80830",1,2,0,0
"ids80831",1,2,0,0
"ids80832",4,0,0,0
"ids80833",0,0,1,1
"ids80834",1,0,1,2
"ids80835",1,0,1,6
"ids80836",1,1,2,1
"ids80837",0,1,1,1
"ids80838",0,2,0,1
"ids80839",0,1,1,2
"ids80840",1,1,1,0
"ids80841",1,2,0,2
"ids80842",2,2,5,1
"ids80843",0,3,2,1
"ids80844",0,5,0,0
"ids80845",0,1,0,0
"ids80846",0,1,0,1
"ids80847",0,0,0,1
"ids80848",0,0,0,1
"ids80849",0,1,2,2
"ids80850",0,0,1,1
"ids80851",1,1,2,1
"ids80852",0,2,1,1
"ids80853",5,8,0,2
"ids80854",1,2,0,3
"ids80855",1,0,2,1
"ids80856",1,2,0,0
"ids80857",0,0,4,0
"ids80858",0,4,0,2
"ids80859",0,2,0,0
"ids80860",1,3,13,10
"ids80861",0,0,1,0
"ids80862",0,1,1,0
"ids80863",2,0,0,0
"ids80864",1,1,0,1
"ids80865",0,1,2,2
"ids80866",0,0,0,0
"ids80867",1,1,0,0
"ids80868",1,3,0,1
"ids80869",1,7,5,2
"ids80870",1,1,0,1
"ids80871",0,1,1,0
"ids80872",1,0,0,2
"ids80873",0,1,1,0
"ids80874",0,2,0,2
"ids80875",1,1,3,2
"ids80876",0,3,2,1
"ids80877",1,3,0,0
"ids80878",0,4,3,1
"ids80879",1,0,1,0
"ids80880",2,0,0,10
"ids80881",3,3,0,0
"ids80882",0,0,1,0
"ids80883",7,2,2,1
"ids80884",1,1,4,0
"ids80885",1,20,0,1
"ids80886",1,1,1,0
"ids80887",1,3,0,2
"ids80888",2,0,1,0
"ids80889",0,1,0,2
"ids80890",0,1,0,0
"ids80891",1,0,0,0
"ids80892",0,1,1,0
"ids80893",4,3,1,1
"ids80894",1,1,0,1
"ids80895",1,1,0,1
"ids80896",3,15,5,0
"ids80897",0,1,2,0
"ids80898",1,2,1,1
"ids80899",1,2,4,0
"ids80900",1,1,1,0
"ids80901",1,0,0,0
"ids80902",0,1,0,2
"ids80903",2,2,1,0
"ids80904",0,0,0,0
"ids80905",0,1,1,0
"ids80906",0,1,2,0
"ids80907",0,2,1,1
"ids80908",1,0,0,0
"ids80909",0,0,2,4
"ids80910",3,0,1,1
"ids80911",0,2,0,1
"ids80912",0,1,1,2
"ids80913",1,2,1,0
"ids80914",0,0,0,0
"ids80915",0,0,0,0
"ids80916",0,0,1,1
"ids80917",1,1,1,1
"ids80918",1,0,1,1
"ids80919",0,0,1,0
"ids80920",0,2,0,0
"ids80921",0,1,0,0
"ids80922",0,0,1,2
"ids80923",0,0,3,0
"ids80924",1,2,0,1
"ids80925",4,19,6,1
"ids80926",1,2,10,0
"ids80927",0,1,2,0
"ids80928",1,2,0,0
"ids80929",0,3,0,0
"ids80930",2,0,3,0
"ids80931",1,2,1,0
"ids80932",2,9,0,0
"ids80933",1,2,2,0
"ids80934",3,1,0,1
"ids80935",0,0,1,1
"ids80936",2,0,1,0
"ids80937",0,3,0,0
"ids80938",0,0,0,1
"ids80939",1,3,2,0
"ids80940",0,2,1,0
"ids80941",0,0,1,8
"ids80942",0,1,0,1
"ids80943",2,3,0,0
"ids80944",2,2,2,2
"ids80945",0,1,2,2
"ids80946",0,0,0,0
"ids80947",0,0,0,9
"ids80948",0,0,2,1
"ids80949",5,0,4,0
"ids80950",0,0,0,2
"ids80951",1,0,1,1
"ids80952",0,1,0,0
"ids80953",0,1,4,0
"ids80954",0,0,0,0
"ids80955",1,1,1,0
"ids80956",0,1,0,1
"ids80957",0,0,1,2
"ids80958",1,1,1,0
"ids80959",2,1,0,0
"ids80960",0,1,0,2
"ids80961",0,0,3,0
"ids80962",3,1,0,2
"ids80963",2,0,2,1
"ids80964",0,0,0,1
"ids80965",1,1,0,2
"ids80966",1,2,1,0
"ids80967",0,0,8,7
"ids80968",2,0,0,0
"ids80969",0,1,0,0
"ids80970",1,1,0,1
"ids80971",0,0,0,2
"ids80972",1,1,0,0
"ids80973",0,0,1,1
"ids80974",2,2,2,1
"ids80975",0,1,1,3
"ids80976",0,0,0,0
"ids80977",0,3,0,1
"ids80978",2,3,1,3
"ids80979",0,1,0,0
"ids80980",0,2,0,0
"ids80981",0,0,0,3
"ids80982",2,0,0,2
"ids80983",0,1,0,0
"ids80984",0,9,11,0
"ids80985",2,2,2,1
"ids80986",0,1,1,0
"ids80987",0,0,4,1
"ids80988",2,0,2,1
"ids80989",1,0,0,0
"ids80990",3,1,0,1
"ids80991",0,1,4,0
"ids80992",3,0,0,3
"ids80993",3,0,1,1
"ids80994",1,2,0,0
"ids80995",0,1,0,1
"ids80996",0,0,0,0
"ids80997",0,2,1,0
"ids80998",0,0,1,2
"ids80999",0,2,0,0
"ids81000",0,9,0,1
"ids81001",2,0,1,0
"ids81002",0,0,1,0
"ids81003",3,0,1,0
"ids81004",0,1,0,6
"ids81005",2,0,4,0
"ids81006",4,0,0,1
"ids81007",0,0,2,0
"ids81008",0,1,0,2
"ids81009",1,2,0,0
"ids81010",0,1,0,1
"ids81011",1,0,3,0
"ids81012",1,0,1,0
"ids81013",3,12,1,0
"ids81014",0,2,1,0
"ids81015",1,0,0,0
"ids81016",0,5,1,0
"ids81017",0,0,0,0
"ids81018",0,3,7,0
"ids81019",0,2,0,0
"ids81020",1,2,0,2
"ids81021",0,0,1,1
"ids81022",0,1,2,1
"ids81023",0,0,0,1
"ids81024",1,0,1,1
"ids81025",0,1,3,1
"ids81026",0,0,0,5
"ids81027",0,4,0,0
"ids81028",0,0,0,0
"ids81029",5,0,1,0
"ids81030",0,0,0,2
"ids81031",1,0,0,1
"ids81032",0,4,0,2
"ids81033",4,0,9,1
"ids81034",5,1,0,0
"ids81035",2,6,0,2
"ids81036",2,0,0,1
"ids81037",0,0,1,0
"ids81038",0,0,2,2
"ids81039",5,4,2,0
"ids81040",1,7,1,1
"ids81041",0,1,0,0
"ids81042",0,3,1,0
"ids81043",3,1,0,1
"ids81044",0,1,0,0
"ids81045",2,0,3,1
"ids81046",0,0,0,1
"ids81047",2,1,1,0
"ids81048",2,1,0,0
"ids81049",0,1,1,0
"ids81050",1,1,0,0
"ids81051",0,0,0,1
"ids81052",1,1,2,0
"ids81053",1,0,1,0
"ids81054",1,1,1,0
"ids81055",0,1,0,2
"ids81056",0,2,2,2
"ids81057",4,8,3,2
"ids81058",0,3,7,0
"ids81059",0,0,0,0
"ids81060",1,1,0,0
"ids81061",2,1,0,0
"ids81062",2,2,2,1
"ids81063",2,1,0,1
"ids81064",1,3,8,5
"ids81065",2,2,2,0
"ids81066",0,1,5,3
"ids81067",0,1,1,0
"ids81068",2,0,1,0
"ids81069",1,0,1,0
"ids81070",0,0,0,0
"ids81071",7,7,0,1
"ids81072",2,0,0,1
"ids81073",0,0,0,1
"ids81074",1,1,0,1
"ids81075",2,2,0,2
"ids81076",0,3,0,0
"ids81077",1,1,0,0
"ids81078",2,1,0,0
"ids81079",0,2,0,0
"ids81080",6,1,7,20
"ids81081",3,21,12,3
"ids81082",0,0,0,0
"ids81083",0,1,0,0
"ids81084",0,0,3,0
"ids81085",2,1,0,0
"ids81086",1,1,1,0
"ids81087",0,1,1,0
"ids81088",0,0,0,0
"ids81089",1,3,5,1
"ids81090",0,0,2,1
"ids81091",0,0,0,4
"ids81092",1,2,0,0
"ids81093",2,0,0,2
"ids81094",2,1,1,1
"ids81095",1,5,1,0
"ids81096",0,1,1,2
"ids81097",0,3,0,2
"ids81098",0,1,3,0
"ids81099",1,1,1,1
"ids81100",4,2,2,2
"ids81101",1,1,1,1
"ids81102",0,1,0,0
"ids81103",0,2,0,1
"ids81104",1,1,1,0
"ids81105",2,5,3,7
"ids81106",0,2,0,2
"ids81107",5,3,0,1
"ids81108",0,0,5,2
"ids81109",1,0,0,0
"ids81110",7,1,2,1
